language_name,language_code,lexemes,word_id,word_meaning,word_orthographic_form,word_phonological_form,word_gloss,word_notes
Old Church Slavonic,chu,228,70,he,онъ,ɔnʊ̆,,Primarily a demonstrative pronoun.
Old Church Slavonic,chu,228,70,he,тъ,tʊ̆,,Primarily a demonstrative pronoun.
Old Church Slavonic,chu,228,71,head,глава,ɡlɑvɑ,,
Old Church Slavonic,chu,228,72,hear,слышати,slɯʃati,,
Old Church Slavonic,chu,228,73,heart,срьдьцє,sr̩ʲdɪ̆tsʲɛ,,
Old Church Slavonic,chu,228,74,heavy,тѧжькъ,tɛ̃ʒɪ̆kʊ̆,,
Old Church Slavonic,chu,228,75,here,сьдє,sɪ̆dɛ,,An alternative lexeme is 'тѹ'. ...
Old Church Slavonic,chu,228,76,hit,ѹдарити,udɑriti,,
Old Church Slavonic,chu,228,77,hold,дрьжати,dr̩ʲʒati,,
Old Church Slavonic,chu,228,78,horn,рогъ,rɔɡʊ̆,,
Old Church Slavonic,chu,228,79,how,како,kɑkɔ,,An alternative lexeme would be ...
Old Church Slavonic,chu,228,80,hunt,ловити,lɔviti,,
Old Church Slavonic,chu,228,81,husband,мѫжь,mɔ̃ʒɪ̆,,
Old Church Slavonic,chu,228,83,ice,лєдъ,lɛdʊ̆,,
Old Church Slavonic,chu,228,84,if,ащє,ɑʃtɛ,,
Old Church Slavonic,chu,228,85,in,въ,vʊ̆,,
Old Church Slavonic,chu,228,86,kill,ѹбити,ubiti,,
Old Church Slavonic,chu,228,87,knee,колѣно,kɔlænɔ,,
Old Church Slavonic,chu,228,88,know,вѣдѣти,vædæti,,
Old Church Slavonic,chu,228,89,lake,"ѥзєръ, ѥзєръ","jɛzɛrɔ, jɛzɛrʊ̆",,
Old Church Slavonic,chu,228,90,laugh,смияти сѧ,smijati sɛ̃,,
Old Church Slavonic,chu,228,91,leaf,листъ,listʊ̆,,
Old Church Slavonic,chu,228,92,left,шѹи,ʃyjɪ̆,,In the Canon it is ...
Old Church Slavonic,chu,228,92,left,лѣвъ,lævʊ̆,,
Old Church Slavonic,chu,228,93,leg,нога,nɔɡɑ,,
Old Church Slavonic,chu,228,94,lie,лєжати,lɛʒati,,
Old Church Slavonic,chu,228,95,live,жити,ʒiti,,
Old Church Slavonic,chu,228,96,liver,ѩтрьцє,jɛ̃trɪ̆tsʲɛ,,The lexeme is not attested ...
Old Church Slavonic,chu,228,97,long,длъгъ,dl̩ɡʊ̆,,
Old Church Slavonic,chu,228,99,man,мѫжь,mɔ̃ʒɪ̆,,
Old Church Slavonic,chu,228,100,many,мъного,mʊ̆nɔɡɔ,,
Old Church Slavonic,chu,228,101,meat,мѧсо,mɛ̃sɔ,,
Old Church Slavonic,chu,228,102,moon,мѣсѧць,mæsɛ̃tsʲɪ̆,,An alternative lexeme is 'лѹна'. ...
Old Church Slavonic,chu,228,103,mother,мати,mɑti,,
Old Church Slavonic,chu,228,104,mountain,гора,gɔrɑ,,
Old Church Slavonic,chu,228,105,mouth,ѹста,ustɑ,,"An alternative lexeme is 'ѹстьна', ..."
Old Church Slavonic,chu,228,106,name,имѧ,imɛ̃,,
Old Church Slavonic,chu,228,107,narrow,тѣснъ,tæsnʊ̆,,It has two synonimical meanings ...
Old Church Slavonic,chu,228,107,narrow,ѫзъкъ,ɔ̃zʊ̆kʊ̆,,It has two synonimical meanings ...
Old Church Slavonic,chu,228,108,near,близъ,blizʊ̆,,
Old Church Slavonic,chu,228,109,neck,выя,vɯja,,An alternative lexeme is 'шия' ...
Old Church Slavonic,chu,228,110,new,новъ,nɔvʊ̆,,
Old Church Slavonic,chu,228,111,night,нощь,nɔʃtɪ̆,,
Old Church Slavonic,chu,228,112,nose,носъ,nɔsʊ̆,,
Old Church Slavonic,chu,228,113,not,нє,nɛ,,
Old Church Slavonic,chu,228,114,old,старъ,stɑrʊ̆,,Alternative lexemes are 'вєтъхъ' and ...
Old Church Slavonic,chu,228,115,one,ѥдинъ,jɛdinʊ̆,,
Old Church Slavonic,chu,228,116,other,дрѹгъ,drugʊ̆,,
Old Church Slavonic,chu,228,116,other,инъ,inʊ̆,,
Old Church Slavonic,chu,228,117,person,чловѣкъ,ʧlɔvækʊ̆,,
Old Church Slavonic,chu,228,118,play,играти,iɡrɑti,,In the Canon it seems ...
Old Church Slavonic,chu,228,119,pull,влѣщи,vlæʃti,,
Old Church Slavonic,chu,228,120,push,ривати,rivɑti,,"Alternative lexeme is 'рѣяти', historically ..."
Old Church Slavonic,chu,228,121,rain,дъждь,dʊ̆ʒdɪ̆,,
Old Church Slavonic,chu,228,122,red,чрьвлѥнъ,tʃr̩ʲvʎɛnʊ̆,,
Old Church Slavonic,chu,228,123,right,правъ,prɑvʊ̆,,It refers both to factual ...
Old Church Slavonic,chu,228,124,rightside,дєснъ,dɛsnʊ̆,,
Old Church Slavonic,chu,228,125,river,рѣка,rækɑ,,
Old Church Slavonic,chu,228,126,road,пѫть,pɔ̃tɪ̆,,
Old Church Slavonic,chu,228,127,root,корєнь,kɔrɛnɪ̆,,
Old Church Slavonic,chu,228,128,rope,врьвь,vrɪ̆vɪ̆,,
Old Church Slavonic,chu,228,129,rotten,съгнилъ,sʊ̆ɡnilʊ̆,,An alternative derivative is 'изгнилъ'. ...
Old Church Slavonic,chu,228,130,round,(о)крѫглъ,(ɔ)krɔ̃ɡlʊ̆,,The word is not attested ...
Old Church Slavonic,chu,228,131,rub,"трьти, трѣти","tr̩ʲti, træti",,
Old Church Slavonic,chu,228,132,salt,соль,sɔlɪ̆,,
Old Church Slavonic,chu,228,133,sand,пѣсъкъ,pæsʊ̆kʊ̆,,
Old Church Slavonic,chu,228,134,say,рєщи,rɛʃti,,Alternative lexemes are 'повѣдѣти' and ...
Old Church Slavonic,chu,228,135,scratch,чєсати,tʃɛsɑti,,Alternative lexemes could be 'стр(ѹ/ъ)гати' ...
Old Church Slavonic,chu,228,136,sea,морѥ,mɔrʲɛ,,
Old Church Slavonic,chu,228,137,see,видѣти,vidæti,,
Old Church Slavonic,chu,228,138,seed,сѣмѧ,sæmɛ̃,,
Old Church Slavonic,chu,228,139,sew,шити,ʃiti,,The infinitive and any of ...
Old Church Slavonic,chu,228,140,sharp,остръ,ɔstrʊ̆,,
Old Church Slavonic,chu,228,141,short,кратъкъ,krɑtʊ̆kʊ̆,,The word is not attested ...
Old Church Slavonic,chu,228,142,sing,пѣти,pæti,,
Old Church Slavonic,chu,228,143,sit,сѣдѣти,sædæti,,
Old Church Slavonic,chu,228,144,skin,кожа,kɔʒa,,
Old Church Slavonic,chu,228,145,sky,нєбо,nɛbɔ,,
Old Church Slavonic,chu,228,146,sleep,съпати,sʊ̆pɑti,,
Old Church Slavonic,chu,228,147,small,малъ,mɑlʊ̆,,An alternative lexeme is 'хѹдъ' ...
Old Church Slavonic,chu,228,148,smell,чути,tʃyti,,'to feel'. Not attested in ...
Old Church Slavonic,chu,228,149,smoke,дымъ,dɯmʊ̆,,
Old Church Slavonic,chu,228,150,smooth,гладъкъ,ɡlɑdʊ̆kʊ̆,,
Old Church Slavonic,chu,228,151,snake,змия,zmija,,
Old Church Slavonic,chu,228,152,snow,снѣгъ,snægʊ̆,,
Old Church Slavonic,chu,228,153,some,нѣколикъ,nækɔlikʊ̆,,
Old Church Slavonic,chu,228,154,spit,пл҄ьвати,pʎɪ̆vɑti,,
Old Church Slavonic,chu,228,155,split,дѣлити,dæliti,,
Old Church Slavonic,chu,228,155,split,расцѣпити,rɑstsʲæpiti,,
Old Church Slavonic,chu,228,156,squeeze,(-)тискати,(-)tiskɑti,,Attested with prefixes only. It ...
Old Church Slavonic,chu,228,157,stab,бости,bɔsti,,
Old Church Slavonic,chu,228,158,stand,стояти,stɔjati,,
Old Church Slavonic,chu,228,159,star,ѕвѣзда,dzʲvæzdɑ,,
Old Church Slavonic,chu,228,160,stick,палица,pɑlitsʲa,,There are quite many alternative ...
Old Church Slavonic,chu,228,161,stone,камы,kɑmɯ,,There is also a derivative ...
Old Church Slavonic,chu,228,162,straight,правъ,prɑvʊ̆,,
Old Church Slavonic,chu,228,163,suck,съсати,sʊ̆sɑti,,
Old Church Slavonic,chu,228,164,sun,слъньцє,sl̩nɪ̆tsʲɛ,,
Old Church Slavonic,chu,228,165,swell,дѫти сѧ,dɔ̃ti sɛ̃,,"Alternative lexeme is 'надымати сѧ', ..."
Old Church Slavonic,chu,228,166,swim,плавати,plɑvɑti,,"An alternative lexeme is 'плѹти', ..."
Old Church Slavonic,chu,228,167,tail,опашь,ɔpɑʃɪ̆,,Attested twice in the Canon. ...
Old Church Slavonic,chu,228,168,that,онъ,ɔnʊ̆,,Alternative lexemes are 'овъ' and ...
Old Church Slavonic,chu,228,168,that,тъ,tʊ̆,,Alternative lexemes are 'овъ' and ...
Old Church Slavonic,chu,228,169,there,тѹ,tu,,It can refer also to ...
Old Church Slavonic,chu,228,170,they,ти,ti,,Primarily a demonstrative pronoun.
Old Church Slavonic,chu,228,170,they,и,ji,,Primarily a demonstrative pronoun.
Old Church Slavonic,chu,228,170,they,oni,ɔni,,Primarily a demonstrative pronoun.
Old Church Slavonic,chu,228,171,thick,тлъстъ,tl̩stʊ̆,,In the Canon only a ...
Old Church Slavonic,chu,228,171,thick,дєбєлъ,dɛbɛlʊ̆,,The word is reconstructed on ...
Old Church Slavonic,chu,228,172,thin,"тьнъкъ, тънъкъ","tɪ̆nʊ̆kʊ̆, tʊ̆nʊ̆kʊ̆",,The vowel difference in the ...
Old Church Slavonic,chu,228,173,think,мыслити,mɯsliti,,
Old Church Slavonic,chu,228,174,this,сь,sɪ̆,,An alternative lexeme is 'овъ'. ...
Old Church Slavonic,chu,228,175,thou,ты,tɯ,,
Old Church Slavonic,chu,228,176,three,триѥ,trɪ̆jɛ,,
Old Church Slavonic,chu,228,177,throw,мєтати,mɛtɑti,,
Old Church Slavonic,chu,228,177,throw,врѣщи,vræʃti,,
Old Church Slavonic,chu,228,178,tie,вѧзати,vɛ̃zɑti,,
Old Church Slavonic,chu,228,179,tongue,ѩзыкъ,jɛ̃zɯkʊ̆,,"Also 'language' and 'pepole, nation'."
Old Church Slavonic,chu,228,180,tooth,зѫбъ,zɔ̃bʊ̆,,
Old Church Slavonic,chu,228,181,tree,дрѣво,drævɔ,,
Old Church Slavonic,chu,228,182,turn,обратити,ɔbrɑtiti,,
Old Church Slavonic,chu,228,183,two,дъва,dʊ̆vɑ,,
Old Church Slavonic,chu,228,184,vomit,бл҄ьвати,bʎɪ̆vɑti,,
Old Church Slavonic,chu,228,185,walk,ити,iti,,
Old Church Slavonic,chu,228,185,walk,ходити,xɔditi,,
Old Church Slavonic,chu,228,186,warm,топлъ,tɔplʊ̆,,There was possibly a dialectal ...
Old Church Slavonic,chu,228,187,wash,мыти,mɯti,,
Old Church Slavonic,chu,228,188,water,вода,vɔdɑ,,
Old Church Slavonic,chu,228,189,we,мы,mɯ,,Plural.
Old Church Slavonic,chu,228,190,wet,мокръ,mɔkrʊ̆,,
Old Church Slavonic,chu,228,191,what,чьто,tʃɪ̆tɔ,,
Old Church Slavonic,chu,228,192,when,"когда, къгда","kɔgdɑ, kʊ̆ɡdɑ",,
Old Church Slavonic,chu,228,192,when,коли,kɔli,,
Old Church Slavonic,chu,228,193,where,къдє,kʊ̆dɛ,,
Old Church Slavonic,chu,228,194,white,бѣлъ,bælʊ̆,,
Old Church Slavonic,chu,228,195,who,къто,kʊ̆tɔ,,
Old Church Slavonic,chu,228,196,wide,широкъ,ʃirɔkʊ̆,,
Old Church Slavonic,chu,228,197,wife,жєна,ʒɛnɑ,,
Old Church Slavonic,chu,228,198,wind,вѣтръ,vætrʊ̆,,
Old Church Slavonic,chu,228,199,wing,крило,krilɔ,,
Old Church Slavonic,chu,228,200,wipe,"трьти, трѣти","tr̩ʲti, træti",,
Old Church Slavonic,chu,228,201,with,съ,sʊ̆,,
Old Church Slavonic,chu,228,202,woman,жєна,ʒɛnɑ,,
Old Church Slavonic,chu,228,203,woods,лѣсъ,læsʊ̆,,'лѣсъ' is attested twice in ...
Old Church Slavonic,chu,228,204,worm,чрьвь,tʃr̩ʲvɪ̆,,
Old Church Slavonic,chu,228,206,year,лѣто,lætɔ,,An alternative lexeme is 'годъ'. ...
Old Church Slavonic,chu,228,207,yellow,жльтъ,ʒl̩ʲtʊ̆,,The word 'жльтъ' is not ...
Old Church Slavonic,chu,228,205,you,вы,vɯ,,Plural.
Old Church Slavonic,chu,228,208,ant,мравии,mrɑvɪ̆jɪ̆,,The word is not attested ...
Serbo-Croatian,hrv,224,82,I,ja,jâː,,
Serbo-Croatian,hrv,224,1,all,svi,svî,,
Serbo-Croatian,hrv,224,2,and,i,i,,
Serbo-Croatian,hrv,224,3,animal,životinja,ʒiˈvɔ̌tiɲa,,An alternative lexeme would be ...
Serbo-Croatian,hrv,224,4,ashes,pepeo,ˈpɛ̂pɛ.ɔ,,
Serbo-Croatian,hrv,224,5,at,na,na,,
Serbo-Croatian,hrv,224,5,at,u,u,,
Serbo-Croatian,hrv,224,6,back,leđa,ˈlɛ̌ːdʑa,,An alternative lexeme is 'hrbat'. ...
Serbo-Croatian,hrv,224,7,bad,loš,lɔ̂ʃ,,An alternative lexeme could be ...
Serbo-Croatian,hrv,224,8,bark,kora,ˈkɔ̂ra,,
Serbo-Croatian,hrv,224,9,because,zato što,ˈzǎtɔː ʃtɔ,,'zbog' is a preposition with ...
Serbo-Croatian,hrv,224,9,because,jer,jɛ̂r,,'zbog' is a preposition with ...
Serbo-Croatian,hrv,224,10,belly,trbuh,ˈtřːbux,,An alternative lexem could be ...
Serbo-Croatian,hrv,224,11,big,velik,ˈvɛ̌lik,,
Serbo-Croatian,hrv,224,12,bird,ptica,ˈptîtsa,,
Serbo-Croatian,hrv,224,13,bite,gristi,ˈɡrîzti,,
Serbo-Croatian,hrv,224,14,black,crn,tsr̂ːn,,
Serbo-Croatian,hrv,224,15,blood,krv,kr̂ːv,,
Serbo-Croatian,hrv,224,16,blow,puhati,ˈpǔːxati,,
Serbo-Croatian,hrv,224,16,blow,duhati,ˈdǔːxati,,A regional pronunciation variant: 'duvati'.
Serbo-Croatian,hrv,224,17,bone,kost,kɔ̂ːst,,
Serbo-Croatian,hrv,224,18,breast,grudi,ˈɡrûːdi,,
Serbo-Croatian,hrv,224,18,breast,prsa,ˈpr̂sa,,
Serbo-Croatian,hrv,224,19,breathe,disati,ˈdǐːsati,,A regional pronunciation variant: 'dihati'.
Serbo-Croatian,hrv,224,20,burn,gorjeti,ˈɡɔ̌rjɛti,,Ekavian variant: 'ˈɡɔ̌rɛti'.
Serbo-Croatian,hrv,224,21,child,dijete,ˈdjɛ̌ːtɛ,,Ekavian variant: 'dete' [ˈdɛ̌ːtɛ].
Serbo-Croatian,hrv,224,22,cloud,oblak,ˈɔ̂blaːk,,
Serbo-Croatian,hrv,224,23,cold,hladan,ˈhlǎːdan,,"An alternative lexeme is 'studen', ..."
Serbo-Croatian,hrv,224,24,come,dolaziti,ˈdɔ̌laziti,,
Serbo-Croatian,hrv,224,24,come,doći,ˈdɔ̂ːtɕi,,
Serbo-Croatian,hrv,224,25,count,brojati,ˈbrɔ̌jati,,
Serbo-Croatian,hrv,224,26,cut,rezati,ˈrɛ̂zati,,
Serbo-Croatian,hrv,224,26,cut,sjeći,ˈsjɛ̂tɕi,,Ekavian variant: 'seći' [ˈsɛ̂tɕi].
Serbo-Croatian,hrv,224,27,day,dan,dâːn,,
Serbo-Croatian,hrv,224,28,die,umirati,ˈǔmirati,,
Serbo-Croatian,hrv,224,29,dig,kopati,ˈkɔ̌pati,,
Serbo-Croatian,hrv,224,30,dirty,prljav,ˈpr̂ʎav,,
Serbo-Croatian,hrv,224,31,dog,pas,pâs,,
Serbo-Croatian,hrv,224,32,drink,piti,ˈpîti,,
Serbo-Croatian,hrv,224,33,dry,suh,sûːx,,A regional pronunciation variant: 'suv'.
Serbo-Croatian,hrv,224,34,dull,tup,tûːp,,
Serbo-Croatian,hrv,224,35,dust,prašina,ˈprǎʃina,,
Serbo-Croatian,hrv,224,36,ear,uho,ˈûxɔ,,A regional pronunciation variant: 'uvo' ...
Serbo-Croatian,hrv,224,37,earth,zemlja,ˈzɛ̌mʎa,,
Serbo-Croatian,hrv,224,38,eat,jesti,ˈjɛ̂sti,,
Serbo-Croatian,hrv,224,39,egg,jaje,ˈjǎːjɛ,,
Serbo-Croatian,hrv,224,40,eye,oko,ˈɔ̂kɔ,,
Serbo-Croatian,hrv,224,41,fall,padati,ˈpâdati,,
Serbo-Croatian,hrv,224,42,far,daleko,daˈlɛ̌kɔ,,
Serbo-Croatian,hrv,224,43,fat,mast,mâːst,,An alternative lexeme is 'salo' ...
Serbo-Croatian,hrv,224,44,father,otac,ˈɔ̌tats,,
Serbo-Croatian,hrv,224,45,fear,bojati se,ˈbɔ̌jati sɛ,,'Bojati se' and 'plašiti se' ...
Serbo-Croatian,hrv,224,45,fear,plašiti se,ˈplâʃiti sɛ,,'Bojati se' and 'plašiti se' ...
Serbo-Croatian,hrv,224,46,feather,pero,ˈpɛ̌rɔ,,
Serbo-Croatian,hrv,224,47,few,malo,ˈmâlɔ,,
Serbo-Croatian,hrv,224,48,fight,boriti se,ˈbɔ̌riti sɛ,,
Serbo-Croatian,hrv,224,49,fingernail,nokat,ˈnɔ̂kat,,
Serbo-Croatian,hrv,224,50,fire,vatra,ˈvâtra,,An alternative lexeme is 'oganj'. ...
Serbo-Croatian,hrv,224,51,fish,riba,ˈrîba,,
Serbo-Croatian,hrv,224,52,five,pet,pɛ̂ːt,,
Serbo-Croatian,hrv,224,53,float,plutati,ˈplǔtati,,
Serbo-Croatian,hrv,224,54,flow,teći,ˈtêtɕi,,
Serbo-Croatian,hrv,224,55,flower,cvijet,tsvjɛ̂ːt,,Ekavian variant: 'cvet' [tsvɛ̂ːt].
Serbo-Croatian,hrv,224,56,fly,letjeti,ˈlɛ̌tjɛti,,Ekavian variant: 'leteti' [ˈlɛ̌tɛti].
Serbo-Croatian,hrv,224,57,fog,magla,ˈmǎɡla,,
Serbo-Croatian,hrv,224,58,foot,noga,ˈnɔ̌ɡa,,
Serbo-Croatian,hrv,224,59,four,četiri,ˈtʃětiri,,
Serbo-Croatian,hrv,224,60,freeze,smrznuti,ˈsmr̂znuti,,
Serbo-Croatian,hrv,224,61,fruit,plod,plôːd,,An alternative lexeme is 'voće' ...
Serbo-Croatian,hrv,224,62,full,pun,pûn,,
Serbo-Croatian,hrv,224,63,give,dati,ˈdâti,,
Serbo-Croatian,hrv,224,64,good,dobar,ˈdɔ̂bar,,
Serbo-Croatian,hrv,224,65,grass,trava,ˈtrǎːva,,
Serbo-Croatian,hrv,224,66,green,zelen,ˈzɛ̌lɛn,,
Serbo-Croatian,hrv,224,67,guts,utroba,ˈûtrɔba,,
Serbo-Croatian,hrv,224,68,hair,kosa,ˈkɔ̌sa,,An alternative lexeme could be ...
Serbo-Croatian,hrv,224,69,hand,ruka,ˈrǔːka,,
Serbo-Croatian,hrv,224,70,he,on,ɔ̂ːn,,
Serbo-Croatian,hrv,224,71,head,ɡlava,ˈɡlǎːva,,
Serbo-Croatian,hrv,224,72,hear,čuti,ˈtʃûti,,
Serbo-Croatian,hrv,224,73,heart,srce,ˈsr̩̂tsɛ,,
Serbo-Croatian,hrv,224,74,heavy,težak,ˈtɛ̌ːʒak,,
Serbo-Croatian,hrv,224,75,here,ovdje,ˈɔ̌ːvdjɛ,,Ekavian variant: [ˈɔ̌ːvdɛ]. An alternative ...
Serbo-Croatian,hrv,224,76,hit,udariti,ˈǔdariti,,
Serbo-Croatian,hrv,224,77,hold,držati,ˈdř̩ʒati,,
Serbo-Croatian,hrv,224,78,horn,rog,rɔ̂ːɡ,,
Serbo-Croatian,hrv,224,79,how,kako,ˈkǎkɔ,,
Serbo-Croatian,hrv,224,80,hunt,loviti,ˈlɔ̌viti,,
Serbo-Croatian,hrv,224,81,husband,muž,mûːʒ,,An alternative lexeme is 'suprug' ...
Serbo-Croatian,hrv,224,83,ice,led,lɛ̂ːd,,
Serbo-Croatian,hrv,224,84,if,ako,ˈâkɔ,,
Serbo-Croatian,hrv,224,85,in,u,u,,Serbo-Croatian 'u' used with Locative ...
Serbo-Croatian,hrv,224,86,kill,ubiti,ˈǔbiti,,
Serbo-Croatian,hrv,224,87,knee,koleno,kɔ̌ljɛnɔ,,Ekavian variant: 'koleno' [kɔ̌lɛnɔ].
Serbo-Croatian,hrv,224,88,know,znati,ˈznâti,,
Serbo-Croatian,hrv,224,89,lake,jezero,ˈjɛ̂zɛrɔ,,
Serbo-Croatian,hrv,224,90,laugh,smijati se,ˈsmǐjati sɛ,,Ekavian variant: 'smejati se' [ˈsmɛ̌jati ...
Serbo-Croatian,hrv,224,91,leaf,list,lîːst,,
Serbo-Croatian,hrv,224,92,left,lijevi,ljɛ̂ːviː,,Ekavian variant 'levi' [ˈlɛ̂ːviː].
Serbo-Croatian,hrv,224,93,leg,noga,ˈnɔ̌ɡa,,
Serbo-Croatian,hrv,224,94,lie,ležati,ˈlɛ̌ʒati,,
Serbo-Croatian,hrv,224,95,live,živjeti,ʒǐːvjɛti,,Ekavian variant: 'živeti' [ˈʒǐːvɛti].
Serbo-Croatian,hrv,224,96,liver,jetra,ˈjɛ̂tra,,
Serbo-Croatian,hrv,224,97,long,dug,dûɡ,,
Serbo-Croatian,hrv,224,98,louse,uš,ûːʃ,,Regionally (in the East) a ...
Serbo-Croatian,hrv,224,99,man,muškarac,muʃˈkǎːrats,,
Serbo-Croatian,hrv,224,100,many,mnogo,ˈmnɔ̂ɡɔ,,
Serbo-Croatian,hrv,224,101,meat,meso,ˈmɛ̂ːsɔ,,
Serbo-Croatian,hrv,224,102,moon,mjesec,ˈmjɛ̂sɛːts,,Ekavian variant: 'mesec' [ˈmɛ̂sɛːts].
Serbo-Croatian,hrv,224,103,mother,majka,ˈmâːjka,,
Serbo-Croatian,hrv,224,104,mountain,planina,plaˈnǐna,,There are some alternative lexemes. ...
Serbo-Croatian,hrv,224,104,mountain,gora,ˈɡɔ̌ra,,There are some alternative lexemes. ...
Serbo-Croatian,hrv,224,105,mouth,usta,ˈǔːsta,,
Serbo-Croatian,hrv,224,106,name,ime,ˈîmɛ,,
Serbo-Croatian,hrv,224,107,narrow,uzak,ˈûzak,,
Serbo-Croatian,hrv,224,108,near,blizu,ˈblǐːzu,,
Serbo-Croatian,hrv,224,109,neck,vrat,vrâːt,,'Šija' is 'back of neck'.
Serbo-Croatian,hrv,224,110,new,nov,nôv,,
Serbo-Croatian,hrv,224,111,night,noć,nɔ̂ːtɕ,,
Serbo-Croatian,hrv,224,112,nose,nos,nɔ̂ːs,,
Serbo-Croatian,hrv,224,113,not,ne,nɛ,,
Serbo-Croatian,hrv,224,114,old,star,stâr,,
Serbo-Croatian,hrv,224,115,one,jedan,jɛ̌dan,,
Serbo-Croatian,hrv,224,116,other,drugi,ˈdrûɡiː,,
Serbo-Croatian,hrv,224,117,person,čȍvjek,ˈtʃɔ̂vjɛk,,Ekavian variant: 'čovek' [ˈtʃɔ̂vɛk].
Serbo-Croatian,hrv,224,118,play,igrati,ˈîɡrati,,
Serbo-Croatian,hrv,224,119,pull,vući,ˈvûːtɕi,,
Serbo-Croatian,hrv,224,120,push,gurati,ˈɡǔːrati,,
Serbo-Croatian,hrv,224,121,rain,kiša,ˈkîʃa,,The alternative lexeme 'dažd' [dâʒd] ...
Serbo-Croatian,hrv,224,122,red,crven,ˈtsř̩vɛn,,
Serbo-Croatian,hrv,224,123,right,ispravan,ˈîspraːvan,,An alternative lexeme (with the ...
Serbo-Croatian,hrv,224,123,right,točan,ˈtɔ̂tʃan,,It seems to be the ...
Serbo-Croatian,hrv,224,124,rightside,desni,ˈdɛ̌sniː,,
Serbo-Croatian,hrv,224,125,river,rijeka,ˈrjɛ̌ːka,,Ekavian variant: 'reka' [ˈrɛ̌ːka].
Serbo-Croatian,hrv,224,126,road,put,pûːt,,
Serbo-Croatian,hrv,224,127,root,korijen,ˈkɔ̂rjɛːn,,Ekavian variant: 'koren' [ˈkɔ̂rɛːn].
Serbo-Croatian,hrv,224,128,rope,konopac,ˈkɔ̌nɔpats,,
Serbo-Croatian,hrv,224,129,rotten,gnjio,ˈɡɲî.ɔ,,
Serbo-Croatian,hrv,224,129,rotten,truo,ˈtrû.ɔ,,
Serbo-Croatian,hrv,224,130,round,okrugao,ɔˈkrǔːɡa.ɔ,,
Serbo-Croatian,hrv,224,131,rub,trljati,ˈtř̩ːʎati,,"An alternative lexeme is 'trti', ..."
Serbo-Croatian,hrv,224,132,salt,sol,sɔ̂ːl,,Regional (eastern) variant: 'so' [sɔ̂:].
Serbo-Croatian,hrv,224,133,sand,pijesak,ˈpjɛ̌ːsak,,Ekavian variant: 'pesak' [ˈpɛ̌ːsak].
Serbo-Croatian,hrv,224,134,say,kazati,ˈkǎːzati,,
Serbo-Croatian,hrv,224,134,say,reći,ˈrɛ̂tɕi,,
Serbo-Croatian,hrv,224,135,scratch,češati,ˈtʃɛ̌ʃati,,
Serbo-Croatian,hrv,224,136,sea,more,ˈmɔ̂ːrɛ,,
Serbo-Croatian,hrv,224,137,see,vidjeti,ˈvîdjɛti,,Ekavian variant: 'videti' [ˈvîdɛti].
Serbo-Croatian,hrv,224,138,seed,sjeme,ˈsjɛ̂mɛ,,Ekavian variant: 'seme' [ˈsɛ̂mɛ].
Serbo-Croatian,hrv,224,139,sew,šiti,ˈʃîti,,
Serbo-Croatian,hrv,224,140,sharp,oštar,ˈɔʃtar,,
Serbo-Croatian,hrv,224,141,short,kratak,ˈkrǎtak,,
Serbo-Croatian,hrv,224,142,sing,pevati,pjɛ̂vati,,Ekavian variant: 'pevati' [pɛ̂vati].
Serbo-Croatian,hrv,224,143,sit,sjediti,ˈsjɛ̌diti,,Ekavian variant: 'sedeti' [ˈsɛ̌dɛti].
Serbo-Croatian,hrv,224,144,skin,koža,ˈkɔ̂ʒa,,
Serbo-Croatian,hrv,224,145,sky,nebo,ˈnɛ̂bɔ,,
Serbo-Croatian,hrv,224,146,sleep,spavati,ˈspǎːvati,,
Serbo-Croatian,hrv,224,147,small,malen,ˈmǎlɛn,,
Serbo-Croatian,hrv,224,148,smell,osjećati,ˈɔ̌sjɛtɕati,,Also 'to feel'. Ekavian variant: ...
Serbo-Croatian,hrv,224,149,smoke,dim,dîm,,
Serbo-Croatian,hrv,224,150,smooth,gladak,ˈɡlâdak,,
Serbo-Croatian,hrv,224,151,snake,zmija,ˈzmǐja,,
Serbo-Croatian,hrv,224,152,snow,snijeɡ,snjɛ̂ːɡ,,Ekavian variant: 'sneg' [snɛ̂ːɡ].
Serbo-Croatian,hrv,224,153,some,nekoliko,ˈnɛ̂kɔlikɔ,,
Serbo-Croatian,hrv,224,154,spit,pljuvati,ˈpʎûvati,,
Serbo-Croatian,hrv,224,155,split,razdijeliti,razˈdjɛ̂ːliti,,Ekavian variant: 'razdeliti' [razˈdɛ̂ːliti].
Serbo-Croatian,hrv,224,156,squeeze,stiskati,ˈstǐːskati,,
Serbo-Croatian,hrv,224,157,stab,bosti,ˈbɔ̂sti,,
Serbo-Croatian,hrv,224,158,stand,stajati,ˈstǎjati,,
Serbo-Croatian,hrv,224,159,star,zvijezda,ˈzvjɛ̌ːzda,,Ekavian variant 'zvezda' [ˈzvɛ̌ːzda].
Serbo-Croatian,hrv,224,160,stick,prut,prûːt,,
Serbo-Croatian,hrv,224,160,stick,palica,ˈpâlitsa,,
Serbo-Croatian,hrv,224,161,stone,kamen,ˈkâmɛːn,,
Serbo-Croatian,hrv,224,162,straight,prav,prâv,,
Serbo-Croatian,hrv,224,163,suck,sisati,ˈsîsati,,
Serbo-Croatian,hrv,224,164,sun,sunce,ˈsûːntsɛ,,
