language_name,language_code,lexemes,word_id,word_meaning,word_orthographic_form,word_phonological_form,word_gloss,word_notes
Pāḷī,pli,213,161,stone,pāsāṇa,,,
Pāḷī,pli,213,161,stone,amha/asama,,,
Pāḷī,pli,213,161,stone,silā,,"stone, rock",
Pāḷī,pli,213,162,straight,uj(j)u,,,
Pāḷī,pli,213,164,sun,suriya,,,
Pāḷī,pli,213,165,swell,phāti,,swelling (n.),
Pāḷī,pli,213,166,swim,pilavati/palavati,,,
Pāḷī,pli,213,167,tail,langula,,,
Pāḷī,pli,213,167,tail,puccha,,,
Pāḷī,pli,213,168,that,tad,,,
Pāḷī,pli,213,169,there,tattha,,,
Pāḷī,pli,213,170,they,te,,,
Pāḷī,pli,213,171,thick,bahala,,,
Pāḷī,pli,213,172,thin,tanu,,,
Pāḷī,pli,213,173,think,cinteti,,,
Pāḷī,pli,213,174,this,sa,,,
Pāḷī,pli,213,175,thou,tuvaŋ,,,
Pāḷī,pli,213,176,three,tayo,,,
Pāḷī,pli,213,177,throw,khipati,,,
Pāḷī,pli,213,178,tie,bandhati,,"to tie on, bind or put on to",
Pāḷī,pli,213,179,tongue,jivhā,,,
Pāḷī,pli,213,180,tooth,danta,,,
Pāḷī,pli,213,181,tree,rukkha,,,
Pāḷī,pli,213,182,turn,vaṭṭati,,,
Pāḷī,pli,213,183,two,dvi,,,
Pāḷī,pli,213,184,vomit,vamati,,,
Pāḷī,pli,213,185,walk,carati,,,
Pāḷī,pli,213,186,warm,samparitāpeti,,"(verb) to make warm, heat, scourge",
Pāḷī,pli,213,187,wash,dhopati,,,
Pāḷī,pli,213,188,water,udaka,,,
Pāḷī,pli,213,188,water,jala,,,
Pāḷī,pli,213,188,water,āpa,,,
Pāḷī,pli,213,189,we,amhe,,,
Pāḷī,pli,213,190,wet,adda,,"wet, moist, slippery",
Pāḷī,pli,213,191,what,kiŋ,,,
Pāḷī,pli,213,192,when,kadā,,,
Pāḷī,pli,213,193,where,kattha,,,
Pāḷī,pli,213,194,white,sukka,,,
Pāḷī,pli,213,195,who,ka,,,
Pāḷī,pli,213,196,wide,uru,,,
Pāḷī,pli,213,197,wife,jāni,,,
Pāḷī,pli,213,198,wind,vāta,,,
Pāḷī,pli,213,199,wing,pakkha,,,
Pāḷī,pli,213,200,wipe,majjati,,,
Pāḷī,pli,213,201,with,saha,,,
Pāḷī,pli,213,202,woman,itthī,,,
Pāḷī,pli,213,203,woods,vana,,,
Pāḷī,pli,213,204,worm,kimi,,,
Pāḷī,pli,213,206,year,(saŋ)vacchara,,,
Pāḷī,pli,213,206,year,vassa,,"rain, shower; year",
Pāḷī,pli,213,207,yellow,pīta,,,
Pāḷī,pli,213,205,you,tumhe,,,
Khaskura,nep,224,82,I,M,,,
Khaskura,nep,224,1,all,SABAI,,,
Khaskura,nep,224,2,and,"ARU, RA",,,
Khaskura,nep,224,3,animal,PASHU,,,
Khaskura,nep,224,3,animal,JANTU,,,
Khaskura,nep,224,4,ashes,KHARANI,,,
Khaskura,nep,224,5,at,MA,,,
Khaskura,nep,224,6,back,KANDO,,,
Khaskura,nep,224,7,bad,NARAMRO,,,comp. Singhalese /lexeme/14933/
Khaskura,nep,224,8,bark,BOKRA,,,
Khaskura,nep,224,9,because,KINAKI,,,
Khaskura,nep,224,10,belly,BHUNRI,,,
Khaskura,nep,224,11,big,THULO,,,
Khaskura,nep,224,12,bird,CHARA,,,originally CC 754
Khaskura,nep,224,12,bird,PANCHHI,,,
Khaskura,nep,224,13,bite,TOKNU,,,
Khaskura,nep,224,14,black,KALO,,,
Khaskura,nep,224,15,blood,RAGAT,,,
Khaskura,nep,224,16,blow,PHUKNU,,,
Khaskura,nep,224,17,bone,HAR,,,
Khaskura,nep,224,20,burn,"BALNU, JALNU",,,
Khaskura,nep,224,21,child,"BALAKHA, KETA",,,
Khaskura,nep,224,22,cloud,BADAL,,,split from DKB
Khaskura,nep,224,22,cloud,DHUNRI,,,split from DKB
Khaskura,nep,224,23,cold,JARO,,,split from DKB
Khaskura,nep,224,23,cold,CHISO,,,split from DKB
Khaskura,nep,224,24,come,ANU,,,
Khaskura,nep,224,25,count,GANNU,,,
Khaskura,nep,224,26,cut,KATNU,,,
Khaskura,nep,224,27,day,DIUSO,,,
Khaskura,nep,224,28,die,"MARNU, BITNU",,,
Khaskura,nep,224,29,dig,KHANNU,,,
Khaskura,nep,224,30,dirty,PHORI,,,split from DKB
Khaskura,nep,224,30,dirty,MAILO,,,split from DKB
Khaskura,nep,224,31,dog,KUKUR,,,
Khaskura,nep,224,32,drink,KHANU,,,
Khaskura,nep,224,33,dry,SUKYAKO,,,
Khaskura,nep,224,35,dust,DHULO,,,
Khaskura,nep,224,36,ear,KAN,,,
Khaskura,nep,224,37,earth,MATO,,,
Khaskura,nep,224,38,eat,KHANU,,,
Khaskura,nep,224,39,egg,PHUL,,,
Khaskura,nep,224,40,eye,ANKHA,,,
Khaskura,nep,224,41,fall,LOTNU,,,
Khaskura,nep,224,42,far,TARA,,,
Khaskura,nep,224,43,fat,BOSO,,,
Khaskura,nep,224,44,father,BABU,,,
Khaskura,nep,224,45,fear,DARNU,,,
Khaskura,nep,224,46,feather,PWANKH,,,
Khaskura,nep,224,47,few,THORAI,,,split from DKB
Khaskura,nep,224,47,few,KAMTI,,,split from DKB
Khaskura,nep,224,48,fight,LARNU,,,
Khaskura,nep,224,50,fire,AGO,,,
Khaskura,nep,224,51,fish,MACHHA,,,
Khaskura,nep,224,52,five,PANCH,,,
Khaskura,nep,224,53,float,"BAHNU, BAGNU",,,
Khaskura,nep,224,54,flow,"BAHANU, BAGNU",,,
Khaskura,nep,224,55,flower,PHUL,,,
Khaskura,nep,224,56,fly,URNU,,,
Khaskura,nep,224,57,fog,KUHIRO,,,
Khaskura,nep,224,58,foot,KHUTTA,,,
Khaskura,nep,224,59,four,CHAR,,,
Khaskura,nep,224,61,fruit,PHALPHUL,,,
Khaskura,nep,224,63,give,DINU,,,
Khaskura,nep,224,64,good,RAMRO,,,
Khaskura,nep,224,64,good,JATI,,,
Khaskura,nep,224,65,grass,JHAR,,,"split from DKB, 'small bush, ..."
Khaskura,nep,224,65,grass,GHAS,,,split from DKB
Khaskura,nep,224,66,green,HARIO,,,
Khaskura,nep,224,68,hair,RAUN,,,
Khaskura,nep,224,69,hand,HATH,,,
Khaskura,nep,224,70,he,U,,,
Khaskura,nep,224,71,head,TAUKO,,,
Khaskura,nep,224,71,head,MUNTO,,,
Khaskura,nep,224,72,hear,SUNNU,,,
Khaskura,nep,224,73,heart,MUTO,,,
Khaskura,nep,224,74,heavy,GARUNGO,,,
Khaskura,nep,224,75,here,YAHAN,,,
Khaskura,nep,224,76,hit,HIRKANU,,,"split from DKB, no etym."
Khaskura,nep,224,76,hit,HANNU,,,split from DKB
Khaskura,nep,224,77,hold,THAMNU,,,
Khaskura,nep,224,79,how,"KASTO, KASTARI",,,
Khaskura,nep,224,81,husband,LOGNIA,,,
Khaskura,nep,224,83,ice,HIUN,,,
Khaskura,nep,224,84,if,BHANEDEKHIN,,,"prob. comp. of BHANE 'if, ..."
Khaskura,nep,224,85,in,MA,,,
Khaskura,nep,224,88,know,JANNU,,,
Khaskura,nep,224,89,lake,"TALAU, TAL",,,
Khaskura,nep,224,90,laugh,HANSNU,,,
Khaskura,nep,224,91,leaf,PAT,,,
Khaskura,nep,224,92,left,DEBRO,,,
Khaskura,nep,224,93,leg,KHUTTA,,,
Khaskura,nep,224,95,live,JIUNO,,,
Khaskura,nep,224,96,liver,KALEJO,,,
Khaskura,nep,224,97,long,LAMO,,,
Khaskura,nep,224,98,louse,JUMRA,,,
Khaskura,nep,224,99,man,JANA,,,
Khaskura,nep,224,99,man,MANIS,,,
Khaskura,nep,224,99,man,MANCHHA,,,
Khaskura,nep,224,100,many,"DHERI, SASTI",,,
Khaskura,nep,224,101,meat,SHIKAR,,,originally CC 437
Khaskura,nep,224,101,meat,MASU,,,see Turner 506
Khaskura,nep,224,103,mother,AMA,,,
Khaskura,nep,224,104,mountain,"PARBAT, LEKH",,,
Khaskura,nep,224,105,mouth,MUKH,,,
Khaskura,nep,224,106,name,"NAM, NAUN",,,
Khaskura,nep,224,107,narrow,SANGURO,,,
Khaskura,nep,224,108,near,NAJIK,,,split from DKB
Khaskura,nep,224,108,near,NIR,,,split from DKB
Khaskura,nep,224,109,neck,GHANTI,,,
Khaskura,nep,224,110,new,"NAYA, NAULA",,,
Khaskura,nep,224,111,night,RAT,,,
Khaskura,nep,224,112,nose,NAK,,,
Khaskura,nep,224,114,old,BURO,,,
Khaskura,nep,224,115,one,YOTA,,,
Khaskura,nep,224,116,other,ARKO,,,
Khaskura,nep,224,118,play,KHELNU,,,
Khaskura,nep,224,119,pull,TANNU,,,
Khaskura,nep,224,120,push,GHACHYA DINU,,,
Khaskura,nep,224,121,rain,BARSANU,,,
Khaskura,nep,224,122,red,RATO,,,actually cognate with CC 274?
Khaskura,nep,224,123,right,THIK,,,
Khaskura,nep,224,124,rightside,DAHINA,,,
Khaskura,nep,224,125,river,GANGA,,,
Khaskura,nep,224,126,road,BATO,,,
Khaskura,nep,224,127,root,JARA,,,
Khaskura,nep,224,127,root,MULA,,,
Khaskura,nep,224,128,rope,SUTARI,,,"ext. fr. SUT 'fibre, twine, ..."
Khaskura,nep,224,128,rope,DORI,,,
Khaskura,nep,224,128,rope,JIURI,,,prob. deriv. fr. Skt. JYÁ ...
Khaskura,nep,224,131,rub,MALNU,,,
Khaskura,nep,224,131,rub,MICNU,,,"split from DKB, maybe related ..."
Khaskura,nep,224,132,salt,NUN,,,
Khaskura,nep,224,133,sand,BALUWA,,,
Khaskura,nep,224,134,say,BHANNU,,,
Khaskura,nep,224,135,scratch,KANEAUNU,,,
Khaskura,nep,224,136,sea,SAMUNDAR,,,
Khaskura,nep,224,137,see,"DEKHNU, HERNU",,,
Khaskura,nep,224,138,seed,BIU,,,
Khaskura,nep,224,139,sew,SIUNU,,,
Khaskura,nep,224,140,sharp,LAGNE,,,
Khaskura,nep,224,140,sharp,DHARILO,,,
Khaskura,nep,224,141,short,HOCHO,,,
Khaskura,nep,224,142,sing,GANU,,,
Khaskura,nep,224,143,sit,BASNU,,,
Khaskura,nep,224,144,skin,CHHALA,,,
Khaskura,nep,224,145,sky,SARGA,,,split from DKB
Khaskura,nep,224,145,sky,AKAS,,,split from DKB
Khaskura,nep,224,146,sleep,SUTNU,,,
Khaskura,nep,224,147,small,SIANO,,,
Khaskura,nep,224,148,smell,SUNGNU,,,
Khaskura,nep,224,149,smoke,DHUWAN,,,
Khaskura,nep,224,150,smooth,CHILLO,,,
Khaskura,nep,224,151,snake,LAMKIRA,,,"split from DKB, LAM 'long' ..."
Khaskura,nep,224,151,snake,NAG,,,split from DKB
Khaskura,nep,224,152,snow,HIUN,,,
Khaskura,nep,224,153,some,KOI,,,
Khaskura,nep,224,154,spit,THUKNU,,,
Khaskura,nep,224,155,split,PHATNU,,,split from DKB
Khaskura,nep,224,155,split,CHIRNU,,,split from DKB
Khaskura,nep,224,156,squeeze,CHEPNU,,,"split from DKB, 'to sprinkle ..."
Khaskura,nep,224,156,squeeze,ANTIAUNU,,,split from DKB
Khaskura,nep,224,156,squeeze,NICHAUNU,,,split from DKB
Khaskura,nep,224,157,stab,GHOCHNU,,,split from DKB
Khaskura,nep,224,157,stab,CHHURI,,,split from DKB
Khaskura,nep,224,157,stab,DASNU,,,split from DKB
Khaskura,nep,224,158,stand,"UBHINU, THARO HUNNU, ARINU",,,
Khaskura,nep,224,159,star,TARA,,,
Khaskura,nep,224,160,stick,LAURO,,,split from DKB
Khaskura,nep,224,160,stick,CHHARI,,,split from DKB
Khaskura,nep,224,161,stone,DHUNGA,,,
Khaskura,nep,224,162,straight,SOJHO,,,
Khaskura,nep,224,163,suck,CHUSNU,,,
Khaskura,nep,224,164,sun,GHAM,,,split from DKB
Khaskura,nep,224,164,sun,SURJ,,,split from DKB
Khaskura,nep,224,165,swell,SUNINU,,,
Khaskura,nep,224,166,swim,PAURNU,,,
Khaskura,nep,224,167,tail,PUCHHAR,,,
Khaskura,nep,224,168,that,TIO,,,
Khaskura,nep,224,169,there,UTHA,,,
Khaskura,nep,224,170,they,UNIHARU,,,
Khaskura,nep,224,171,thick,MOTO,,,split from DKB
Khaskura,nep,224,171,thick,BAKLO,,,"split from DKB, = Skt. ..."
Khaskura,nep,224,171,thick,KHASRO,,,split from DKB
Khaskura,nep,224,172,thin,DUBLO,,,split from DKB
Khaskura,nep,224,172,thin,MASINO,,,split from DKB
Khaskura,nep,224,173,think,SOCHNU,,,split from DKB
Khaskura,nep,224,173,think,BICHAR GARNU,,,split from DKB
Khaskura,nep,224,174,this,YO,,,
Khaskura,nep,224,175,thou,T,,,
Khaskura,nep,224,176,three,TIN,,,
Khaskura,nep,224,177,throw,PHALNU,,,
Khaskura,nep,224,178,tie,KASNU,,,cogn. with 'pull' in /cognate/95/ ...
Khaskura,nep,224,179,tongue,JIBRO,,,
Khaskura,nep,224,180,tooth,DANT,,,
Khaskura,nep,224,181,tree,BOT,,,
Khaskura,nep,224,181,tree,RUKH,,,
Khaskura,nep,224,182,turn,PHARKNU,,,
Khaskura,nep,224,183,two,"DUITA, DUI",,,
Khaskura,nep,224,184,vomit,CHHADNU,,,split from DKB
Khaskura,nep,224,184,vomit,"WAK, WAK GARNU, OKWAKNU",,,split from DKB
Khaskura,nep,224,185,walk,DULNU,,,
Khaskura,nep,224,186,warm,MANTATO,,,split from DKB
Khaskura,nep,224,186,warm,TATO,,,split from DKB
Khaskura,nep,224,188,water,JEL,,,split from DKB
Khaskura,nep,224,188,water,PANI,,,split from DKB
Khaskura,nep,224,189,we,HAMIHARU,,,
Khaskura,nep,224,190,wet,RUJHIYO,,,prob. cogn. with 'flow' in ...
Khaskura,nep,224,190,wet,CHILO,,,
Khaskura,nep,224,191,what,KYA,,,
Khaskura,nep,224,192,when,KAILE,,,
Khaskura,nep,224,193,where,KAHAN,,,
Khaskura,nep,224,194,white,SETO,,,
Khaskura,nep,224,195,who,KO,,,
Khaskura,nep,224,196,wide,GAJILO,,,
Khaskura,nep,224,197,wife,SWASHNI,,,
Khaskura,nep,224,198,wind,BATAS,,,
Khaskura,nep,224,200,wipe,"POCHHNU, GASNU",,,
Khaskura,nep,224,201,with,"SITA, SANG",,,
Khaskura,nep,224,202,woman,AIMAI,,,
Khaskura,nep,224,203,woods,BAN,,,
Khaskura,nep,224,206,year,SAL,,,
Khaskura,nep,224,207,yellow,PAHILO,,,
Khaskura,nep,224,205,you,TIMIHARU,,,
Nepali,nep,269,82,I,MA,,,
Nepali,nep,269,1,all,"SAB, SABAI, SARBA",,,
Nepali,nep,269,2,and,"AU, RA",,,
Nepali,nep,269,3,animal,JANAWAR,,,
Nepali,nep,269,3,animal,PASU,,,
Nepali,nep,269,4,ashes,"KHAG, CHARO",,,
Nepali,nep,269,5,at,MA,,,
Nepali,nep,269,6,back,PITH,,,
Nepali,nep,269,7,bad,GHATIYA,,,< ghaṭnu 'to lessen'
Nepali,nep,269,8,bark,BOKRO,,,
Nepali,nep,269,9,because,"KASOGARI BHANE, KINAKI",,,
Nepali,nep,269,10,belly,BHURI,,,
Nepali,nep,269,10,belly,PET,,,
Nepali,nep,269,11,big,THULO,,,
Nepali,nep,269,11,big,BIRAT,,,acc. to Turner taken fr. ...
Nepali,nep,269,12,bird,CARO,,,originally CC 754
Nepali,nep,269,13,bite,TOKNU,,,
Nepali,nep,269,14,black,KALO,,,
Nepali,nep,269,15,blood,KHUN,,,
Nepali,nep,269,16,blow,BAHANU,,,
Nepali,nep,269,17,bone,HAR,,,
Nepali,nep,269,19,breathe,SAS PHERNU,,,
Nepali,nep,269,20,burn,"JALNU, BALNU",,,
Nepali,nep,269,21,child,BALAKHA,,,
Nepali,nep,269,22,cloud,BADAL,,,
Nepali,nep,269,23,cold,THANDA,,,
Nepali,nep,269,24,come,AUNU,,,
Nepali,nep,269,25,count,GANNU,,,
Nepali,nep,269,26,cut,PHARNU,,,"split from DKB, related to ..."
Nepali,nep,269,26,cut,KATNU,,,split from DKB
Nepali,nep,269,27,day,DIN,,,
Nepali,nep,269,28,die,MARNU,,,
Nepali,nep,269,29,dig,KHANNU,,,
Nepali,nep,269,30,dirty,GUHE,,,"split from DKB, < GUHU ..."
Nepali,nep,269,30,dirty,MAILO,,,split from DKB
Nepali,nep,269,31,dog,KUKUR,,,
Nepali,nep,269,32,drink,PANI KHANU,,,'to eat water'
Nepali,nep,269,32,drink,PIUNU,,,split from DKB
Nepali,nep,269,33,dry,"SUKO, BUKO",,,
Nepali,nep,269,34,dull,BHUTTE,,,
Nepali,nep,269,35,dust,DHULO,,,split from DKB
Nepali,nep,269,35,dust,KHAG,,,split from DKB
Nepali,nep,269,36,ear,KAN,,,
Nepali,nep,269,37,earth,MATO,,,
Nepali,nep,269,38,eat,KHANU,,,
Nepali,nep,269,39,egg,PHUL,,,"'egg, testicle'"
Nepali,nep,269,40,eye,AKHO,,,
Nepali,nep,269,41,fall,GIRNU,,,split from DKB
Nepali,nep,269,41,fall,PARNU,,,split from DKB
Nepali,nep,269,42,far,DUR,,,
Nepali,nep,269,43,fat,BOSO,,,
Nepali,nep,269,44,father,BABU,,,
Nepali,nep,269,45,fear,DARNU,,,
Nepali,nep,269,46,feather,PWAKH,,,
Nepali,nep,269,47,few,THOR,,,
Nepali,nep,269,48,fight,LARNU,,,split from DKB
Nepali,nep,269,48,fight,JUJHNU,,,split from DKB
Nepali,nep,269,50,fire,AGO,,,
Nepali,nep,269,51,fish,MACHO,,,
Nepali,nep,269,52,five,pãc,pãtʃ,,
Nepali,nep,269,53,float,PAURANU,,,
Nepali,nep,269,54,flow,"BAGNU, BAHANU",,,
Nepali,nep,269,55,flower,PHUL,,,
Nepali,nep,269,56,fly,URNU,,,
Nepali,nep,269,57,fog,RUD,,,split from DKB
Nepali,nep,269,57,fog,KUIRO,,,split from DKB
Nepali,nep,269,58,foot,KHUTTO,,,
Nepali,nep,269,58,foot,GORO,,,see 'leg' in /lexeme/22157/
Nepali,nep,269,58,foot,PAU,,,
Nepali,nep,269,59,four,car,tʃar,,
Nepali,nep,269,60,freeze,JAMNU,,,
Nepali,nep,269,61,fruit,PHAL,,,
Nepali,nep,269,62,full,puro,,,
Nepali,nep,269,62,full,bhari,,,"adv. ""thoughout, completely, to the ..."
Nepali,nep,269,62,full,bhar-pur,,,"'fullness'; 'filled, crammed full'"
Nepali,nep,269,62,full,purna,,,
Nepali,nep,269,63,give,DINU,,,
Nepali,nep,269,64,good,ACCHA,,,
Nepali,nep,269,64,good,JATI,,,
Nepali,nep,269,64,good,BHALO,,,
Nepali,nep,269,65,grass,GHAS,,,
Nepali,nep,269,66,green,HARIYO,,,
Nepali,nep,269,67,guts,ANRA,,,
Nepali,nep,269,68,hair,"KAPAL, BAL",,,
Nepali,nep,269,69,hand,HAT,,,
Nepali,nep,269,70,he,"TYO, SO",,,"sg. of /lexeme/11550/, cf. 'there' ..."
Nepali,nep,269,70,he,u,u,,
Nepali,nep,269,71,head,SIR,,,
Nepali,nep,269,71,head,TAUKO,,,
Nepali,nep,269,71,head,maṇṭo,,,
Nepali,nep,269,71,head,MATH,,,
Nepali,nep,269,72,hear,SUNNU,,,
Nepali,nep,269,73,heart,HIYO,,,
Nepali,nep,269,73,heart,MUTU,,,
Nepali,nep,269,74,heavy,BHARI,,,split from DKB
Nepali,nep,269,74,heavy,GARAU,,,split from DKB
Nepali,nep,269,75,here,YATA,,,split from DKB
Nepali,nep,269,75,here,YAHA,,,split from DKB
Nepali,nep,269,76,hit,THOKNU,,,split from DKB
Nepali,nep,269,76,hit,HANNU,,,split from DKB
Nepali,nep,269,79,how,"kəso, kəsto","kəso, kəsto",,
Nepali,nep,269,80,hunt,SIKAR KHELNU,,,split from DKB
Nepali,nep,269,80,hunt,LAGARNU,,,"split from DKB, may be ..."
Nepali,nep,269,81,husband,POI,,,split from DKB
Nepali,nep,269,81,husband,PURUKH,,,split from DKB
Nepali,nep,269,81,husband,LOGNE,,,split from DKB
Nepali,nep,269,83,ice,HIU,,,
Nepali,nep,269,84,if,JADI,,,
Nepali,nep,269,85,in,MA,,,
Nepali,nep,269,86,kill,MARNU,,,
Nepali,nep,269,88,know,JANNU,,,
Nepali,nep,269,89,lake,POKHARI,,,"split from DKB, = Skrt. ..."
Nepali,nep,269,89,lake,JHIL,,,split from DKB
Nepali,nep,269,89,lake,TAL,,,split from DKB
Nepali,nep,269,90,laugh,HASNU,,,
Nepali,nep,269,91,leaf,PAT,,,
Nepali,nep,269,92,left,DEBRE,,,
Nepali,nep,269,93,leg,KHUTTO,,,
Nepali,nep,269,94,lie,KOLTE SUTNU,,,
Nepali,nep,269,95,live,JIUNU,,,
Nepali,nep,269,96,liver,KALEJO,,,
Nepali,nep,269,97,long,LAMU,,,
Nepali,nep,269,98,louse,JUMRO,,,
Nepali,nep,269,99,man,PURUKH,,,
Nepali,nep,269,99,man,LOGNE,,,
Nepali,nep,269,99,man,MANCHE,,,
Nepali,nep,269,100,many,"DHER, GHANERO",,,
Nepali,nep,269,101,meat,MASU,,,
Nepali,nep,269,103,mother,AMA,,,
Nepali,nep,269,104,mountain,PARBAT,,,
Nepali,nep,269,105,mouth,MUKH,,,
Nepali,nep,269,106,name,NAU,,,
Nepali,nep,269,107,narrow,SAGURO,,,
Nepali,nep,269,108,near,NIRA,,,
Nepali,nep,269,109,neck,MANTO,,,
Nepali,nep,269,110,new,"NAULO, NAYA",,,
Nepali,nep,269,111,night,RAT,,,
Nepali,nep,269,112,nose,NAK,,,
Nepali,nep,269,113,not,NA,,,
Nepali,nep,269,114,old,BURO,,,
Nepali,nep,269,115,one,ek,ek,,
Nepali,nep,269,116,other,ARKO,,,split from DKB
Nepali,nep,269,116,other,ARU,,,split from DKB
Nepali,nep,269,117,person,"MANIS, MANCHE",,,
Nepali,nep,269,118,play,KHELNU,,,
Nepali,nep,269,119,pull,TANNU,,,split from DKB
Nepali,nep,269,119,pull,KHAICNU,,,split from DKB
Nepali,nep,269,120,push,DHAKELNU,,,split from DKB
Nepali,nep,269,120,push,GHACETNU,,,split from DKB
Nepali,nep,269,120,push,THELNU,,,split from DKB
Nepali,nep,269,121,rain,BARSANU,,,
Nepali,nep,269,122,red,RATO,,,actually cognate with CC 274?
Nepali,nep,269,123,right,THIK,,,
Nepali,nep,269,124,rightside,DAINU,,,
Nepali,nep,269,125,river,NAD,,,split from DKB
Nepali,nep,269,125,river,DARIYA,,,split from DKB
Nepali,nep,269,126,road,BATO,,,
Nepali,nep,269,127,root,JARO,,,
Nepali,nep,269,128,rope,DORI,,,
Nepali,nep,269,129,rotten,MAKINU (VB.),,,= MAKĀUNU 'rot away'? (Turner ...
Nepali,nep,269,129,rotten,BISADDE,,,neg. pref. BI- + SADDE ...
Nepali,nep,269,130,round,golinu,,,"derived from golo 'anything round, ..."
Nepali,nep,269,131,rub,"MALNU, MARNU",,,
Nepali,nep,269,131,rub,GHASNU,,,
Nepali,nep,269,132,salt,NUN,,,
Nepali,nep,269,133,sand,RETI,,,
Nepali,nep,269,134,say,BHANNU,,,
Nepali,nep,269,135,scratch,KANYAUNU,,,
Nepali,nep,269,136,sea,SAMUDRA,,,
Nepali,nep,269,137,see,DEKHNU,,,
Nepali,nep,269,138,seed,BIU,,,
Nepali,nep,269,139,sew,SIUNU,,,
Nepali,nep,269,140,sharp,LAGNE,,,
Nepali,nep,269,140,sharp,DHARILO,,,
Nepali,nep,269,141,short,CHOTO,,,
Nepali,nep,269,142,sing,GAUNU,,,
Nepali,nep,269,143,sit,BAITHANU,,,
Nepali,nep,269,144,skin,KHALO,,,
Nepali,nep,269,145,sky,SAGAR,,,
Nepali,nep,269,145,sky,AKAS,,,
Nepali,nep,269,146,sleep,SUTNU,,,
Nepali,nep,269,147,small,CHOTO,,,
Nepali,nep,269,147,small,JHINU,,,maybe related to Skt. KṢĪṆÁḤ ...
Nepali,nep,269,147,small,SANU,,,
Nepali,nep,269,148,smell,SUNNU,,,
Nepali,nep,269,149,smoke,DHUWA,,,
Nepali,nep,269,150,smooth,SALAKKA,,,maybe fr. Skt. SALILÁḤ (Turner ...
Nepali,nep,269,151,snake,SAP,,,
Nepali,nep,269,152,snow,HIU,,,
Nepali,nep,269,153,some,KOI,,,
Nepali,nep,269,154,spit,THUKNU,,,
Nepali,nep,269,155,split,PHARNU,,,split from DKB
Nepali,nep,269,155,split,CIRNU,,,split from DKB
Nepali,nep,269,156,squeeze,MICNU,,,"maybe = Lat. MICĀRE 'quiver, ..."
Nepali,nep,269,157,stab,GHOCNU,,,split from DKB
Nepali,nep,269,157,stab,GOPNU,,,split from DKB
Nepali,nep,269,158,stand,UBHINU,,,
Nepali,nep,269,159,star,TARO,,,
Nepali,nep,269,160,stick,LAURO,,,split from DKB
Nepali,nep,269,160,stick,"JHATARO, LATHO",,,split from DKB
Nepali,nep,269,161,stone,DHUNGO,,,
Nepali,nep,269,162,straight,SOJO,,,
Nepali,nep,269,163,suck,CUSNU,,,
Nepali,nep,269,164,sun,SURJE,,,
Nepali,nep,269,165,swell,"SUJNU, SUNINU",,,
Nepali,nep,269,166,swim,PAURANU,,,
Nepali,nep,269,167,tail,PUCHAR,,,
Nepali,nep,269,168,that,U,,,split from DKB
Nepali,nep,269,168,that,TYO,,,"split from DKB, 'he, she, ..."
Nepali,nep,269,169,there,UTA,,,split from DKB
Nepali,nep,269,169,there,TYAHA,,,"split from DKB, TYA = ..."
Nepali,nep,269,170,they,unihəru,unihəru,,
Nepali,nep,269,170,they,TI,,,pl. of /lexeme/11455/
Nepali,nep,269,170,they,tinihəru,tinihəru,,
Nepali,nep,269,171,thick,KHASRO,,,
Nepali,nep,269,172,thin,PATALO,,,split from DKB
Nepali,nep,269,172,thin,MASINU,,,split from DKB
Nepali,nep,269,173,think,CITAUNU,,,
Nepali,nep,269,173,think,GUNNU,,,"= Skt. GUṆ AYATI 'counts, ..."
Nepali,nep,269,174,this,YO,,,
Nepali,nep,269,175,thou,ta,tə̃,,split from DKB
Nepali,nep,269,175,thou,timi,timi,,split from DKB
Nepali,nep,269,176,three,TIMI,,,split from DKB
Nepali,nep,269,176,three,tin,tin,,
Nepali,nep,269,177,throw,"APHALNU, HALNU",,,
Nepali,nep,269,178,tie,GATHNU,,,split from DKB
Nepali,nep,269,178,tie,BADHNU,,,split from DKB
Nepali,nep,269,179,tongue,JIBRO,,,
Nepali,nep,269,180,tooth,DAT,,,
Nepali,nep,269,181,tree,GACH,,,
Nepali,nep,269,181,tree,RUKH,,,
Nepali,nep,269,182,turn,"PHARKANU, PHIRNU",,,
Nepali,nep,269,183,two,dui,dui,,
Nepali,nep,269,184,vomit,CHADNU,,,split from DKB
Nepali,nep,269,184,vomit,UGELNU,,,"split from DKB,"
Nepali,nep,269,185,walk,HIRNU,,,split from DKB
Nepali,nep,269,185,walk,DULNU,,,split from DKB
Nepali,nep,269,186,warm,NIYANU,,,
Nepali,nep,269,187,wash,"DHUNU, PAKHALNU, MAJNU",,,
Nepali,nep,269,188,water,PANI,,,
Nepali,nep,269,189,we,HAMI,,,
Nepali,nep,269,190,wet,CISO,,,
Nepali,nep,269,191,what,ke,ke,,"ke = inanim., ko = ..."
Nepali,nep,269,192,when,KABA,,,
Nepali,nep,269,193,where,"kəhã, kəta","kəhã, kəta",,
Nepali,nep,269,194,white,SETO,,,
Nepali,nep,269,195,who,"ko, ko ko",ko,,Removed KUN 'which'. ko ko ...
Nepali,nep,269,196,wide,PHATILO,,,split from DKB
Nepali,nep,269,196,wide,GAJILO,,,split from DKB
Nepali,nep,269,196,wide,CAURO,,,split from DKB
Nepali,nep,269,197,wife,JOI,,,split from DKB
